X_1,X_2,Y
4.065,-8.308,-7.896
8.8,-14.873,-19.788
1.066,-4.841,-5.583
-10.615,-0.389,-9.796
15.662,-22.38,-24.899
16.031,-13.936,-6.99
-7.524,-4.158,-14.185
1.407,-15.655,-28.475
7.746,-12.741,-13.624
-14.519,-2.832,-19.709
21.675,11.607,49.456
-0.298,-9.897,-17.513
-11.756,-1.5,-12.435
13.639,21.51,62.27
-25.784,-5.271,-33.479
5.478,4.879,20.302
14.874,1.166,19.001
-1.511,-9.735,-15.915
6.887,5.215,18.134
-13.0,-4.556,-20.751
1.29,-17.506,-29.349
0.287,-0.623,-0.143
4.737,-11.793,-13.352
-0.999,-2.027,-1.981
-15.002,-1.834,-17.378
14.801,-1.441,15.733
4.825,-2.062,1.577
6.62,5.667,22.631
-2.864,11.357,26.642
3.763,5.737,16.798
-12.59,2.975,-4.035
19.788,0.725,23.545
-8.657,-1.88,-8.853
18.346,0.264,21.723
21.556,2.436,29.716
7.605,8.485,28.697
9.035,9.849,31.103
8.734,6.799,25.426
3.548,-2.048,1.878
8.718,-4.523,1.875
15.968,-7.821,3.829
1.562,4.001,11.841
-20.979,1.105,-14.568
-8.661,6.585,7.054
15.423,-1.195,14.619
12.321,-4.034,6.386
-8.517,-8.587,-21.587
-5.525,-21.077,-44.303
2.587,-3.481,-1.727
9.139,17.867,48.611
12.65,0.265,17.141
-8.146,-24.183,-53.263
0.706,4.826,13.445
-6.509,18.641,34.678
-0.064,21.915,47.794
16.233,-6.462,6.78
8.859,2.959,19.992
-8.275,-8.962,-23.81
-2.223,-6.093,-11.351
15.851,-9.858,-0.122
-0.484,-11.014,-21.708
-0.955,-25.611,-46.207
5.633,12.528,35.471
21.917,-0.862,24.867
21.824,9.342,44.982
-4.271,-14.837,-32.515
6.435,2.983,17.487
-4.304,-4.852,-8.476
0.602,-7.932,-12.452
-4.996,9.944,19.743
13.367,12.783,41.527
-5.073,-12.116,-22.827
10.607,6.44,29.072
-4.382,-4.804,-10.69
6.753,-13.689,-20.542
-24.156,-5.061,-31.724
18.403,20.788,63.902
-5.572,-9.252,-23.36
-7.217,-5.484,-14.468
12.572,10.626,37.033
-0.845,0.646,4.454
10.699,1.814,17.151
6.603,6.631,22.718
0.815,9.883,24.182
-16.796,12.847,12.489
5.357,-10.756,-14.181
11.492,0.653,16.582
-17.418,-9.754,-35.583
0.378,-13.477,-23.206
1.751,-17.892,-30.508
-9.24,11.33,19.293
13.696,-13.001,-8.734
11.202,-14.289,-13.897
-20.418,-12.784,-42.432
9.467,-7.816,-3.998
2.378,15.656,37.396
0.412,0.576,3.032
1.475,-12.23,-19.316
-6.926,-7.391,-19.438
1.648,5.428,14.238
0.787,-3.288,-1.304
9.439,21.519,55.654
-10.127,6.59,6.794
-3.759,1.404,1.635
-4.447,-8.591,-16.61
10.49,3.612,19.988
16.744,-22.328,-23.797
11.566,13.625,39.986
3.875,4.675,16.399
2.688,6.768,18.771
5.867,-0.753,8.059
-3.607,-3.301,-10.154
-7.126,-1.294,-3.048
4.917,4.38,16.034
-3.908,2.183,2.098
9.181,23.199,58.549
1.764,-25.138,-44.845
-1.762,-21.527,-40.081
-13.813,-10.852,-33.984
1.671,-13.831,-21.086
1.682,-13.846,-21.419
9.46,-3.757,4.003
-0.595,-11.828,-20.193
4.495,-0.021,4.921
6.029,1.095,10.204
-10.229,0.009,-6.688
-4.841,-3.259,-8.985
1.961,-9.428,-13.49
16.037,4.678,29.699
-9.136,-11.584,-28.885
4.493,-3.726,0.379
12.702,3.327,22.288
6.244,-7.067,-6.098
5.974,-18.58,-26.537
-5.289,-9.842,-20.779
1.498,-0.127,5.658
-2.578,-2.982,-4.978
-3.335,-21.707,-44.404
4.098,3.372,14.623
-9.459,-13.853,-35.703
-10.715,1.16,-5.436
0.32,0.364,4.744
-2.831,6.108,12.055
-6.133,-5.181,-13.272
-1.873,3.326,7.925
-8.331,12.506,19.494
12.282,2.045,20.412
3.421,0.333,8.652
-20.755,-1.503,-22.943
-5.362,13.692,23.007
10.635,-13.63,-10.484
16.757,-9.161,-0.453
-13.354,-6.809,-24.937
-18.128,-8.599,-32.732
-19.23,-0.336,-17.918
3.426,4.697,13.393
-1.386,5.229,12.797
18.128,1.742,23.919
-11.431,3.814,0.093
-5.962,2.143,1.307
-15.456,-10.107,-32.985
4.799,-5.729,-5.552
5.801,-3.054,3.24
0.855,-5.48,-7.706
-4.783,-17.128,-37.211
1.153,2.189,9.114
15.09,-3.476,9.998
18.987,0.895,22.759
-2.229,-6.18,-11.018
-6.476,7.624,11.363
10.703,-4.486,5.682
-20.722,3.452,-12.243
9.353,4.862,21.914
1.187,-3.32,-2.17
-2.504,17.722,36.303
17.845,14.541,50.433
21.798,-0.195,25.278
15.986,-17.332,-15.767
15.503,-1.913,14.034
-1.819,-10.421,-18.775
-5.041,-19.055,-40.224
4.422,-24.11,-40.778
1.501,-7.722,-9.861
-4.856,-2.455,-7.423
1.781,-20.578,-36.798
3.743,-4.808,-3.582
-13.513,17.352,23.053
-1.439,10.615,23.85
-6.658,-6.206,-15.267
-9.913,-7.211,-22.35
21.655,16.192,59.242
-5.193,-0.275,-4.203
14.328,14.36,45.47
-0.179,13.012,30.171
-12.355,-16.466,-39.45
10.655,14.466,43.45
6.018,2.524,13.916
-19.411,12.744,8.571
2.845,-14.329,-23.525
-9.375,2.263,-0.818
-0.641,1.639,6.244
0.63,7.854,21.792
3.758,3.434,12.981
4.524,10.815,30.249
19.613,15.649,53.954
9.091,-9.554,-4.636
15.536,3.155,27.65
0.706,1.387,6.89
-13.494,10.722,11.86
8.608,23.511,59.693
15.379,4.88,26.848
3.484,21.464,49.913
12.458,0.243,13.494
-1.87,-5.053,-9.22
12.954,-11.532,-7.492
-2.152,-17.331,-34.374
-4.272,6.7,12.128
9.4,7.391,29.297
-0.259,-3.845,-3.839
9.002,-13.352,-12.377
1.061,14.401,33.283
-2.064,-9.033,-17.563
-1.889,2.412,3.545
4.19,1.345,8.043
7.342,-4.8,-1.373
-0.109,-1.149,0.393
9.931,-21.957,-30.088
-2.797,28.717,57.549
-0.968,7.584,16.936
-7.627,-12.76,-29.865
-17.006,8.453,3.94
-9.779,-1.993,-10.217
14.275,-13.518,-10.123
-10.084,-3.791,-13.092
-20.223,7.064,-3.02
2.072,1.316,8.87
-2.381,1.991,5.979
-4.378,8.727,18.913
2.346,-5.892,-6.343
0.382,0.051,2.975
2.548,-0.222,5.737
-10.12,4.419,0.591
-12.456,-1.558,-11.232
-1.547,-12.557,-23.851
-8.042,-5.942,-16.177
3.757,11.244,30.305
13.091,3.003,20.912
-3.99,4.316,5.974
0.677,-8.709,-14.027
21.115,8.171,40.012
1.596,6.886,20.541
5.609,-11.223,-12.494
-14.906,-18.282,-48.919
10.469,4.323,21.504
0.12,-5.831,-9.701
-1.374,-3.856,-7.576
9.909,-11.758,-9.608
5.07,-0.93,4.708
15.219,2.625,25.268
-8.856,-5.484,-17.799
-2.52,3.979,8.527
-0.205,-6.87,-10.791
-6.7,3.006,5.175
-6.269,-3.027,-7.031
-8.699,16.167,27.762
9.933,-8.805,-3.203
16.27,-1.071,15.806
-24.168,-22.49,-63.428
-1.61,-5.014,-9.31
0.302,-20.163,-39.227
0.466,1.142,9.107
-8.919,-0.994,-8.382
2.719,-10.549,-13.241
-5.118,-4.137,-12.07
4.658,12.683,33.119
6.273,-19.474,-31.042
-4.975,-10.274,-23.276
21.469,2.813,29.825
6.029,-6.282,-4.94
-11.129,-4.944,-19.447
-12.75,4.643,-1.397
1.727,8.171,20.719
-4.143,10.325,18.397
-3.622,10.492,19.744
-13.734,2.07,-7.589
-1.324,-1.362,-4.043
10.774,4.874,22.789
8.765,-0.514,10.013
8.279,-18.421,-26.386
0.122,-3.39,-2.831
8.709,11.968,34.776
1.923,-14.516,-23.913
1.894,3.741,13.815
14.226,-1.926,13.742
-23.589,15.447,9.155
10.617,-12.978,-14.139
0.205,5.968,15.681
16.343,-11.758,-4.005
-4.042,-11.173,-20.848
-2.26,-7.689,-13.835
-6.189,3.799,3.831
9.052,2.24,18.016
-9.217,-1.43,-6.59
20.783,-0.557,22.897
-10.43,1.391,-4.511
8.738,-17.802,-25.364
3.307,-0.453,5.1
-3.755,-9.803,-19.681
-6.811,-6.199,-16.537
1.966,-4.141,-0.725
-1.179,-21.161,-38.004
19.884,5.626,34.546
-18.635,2.715,-9.139
8.633,-6.045,-1.386
4.421,-4.756,-0.732
-12.18,4.608,0.513
6.794,2.111,13.944
12.426,6.356,27.89
-1.156,-11.947,-22.096
-9.253,-9.629,-23.751
1.832,-9.989,-16.543
-7.555,-2.305,-8.493
-13.372,-5.54,-19.728
5.507,1.671,13.508
-15.939,-9.085,-29.853
-5.803,2.992,4.265
-21.357,17.615,19.078
3.54,-22.646,-36.855
-13.211,6.573,4.612
-2.308,6.317,13.781
-8.893,3.2,2.184
8.843,-5.987,-0.62
2.318,2.115,6.294
1.919,2.059,9.485
-6.8,-6.243,-17.711
1.849,7.767,20.449
2.615,-0.066,8.032
20.517,-2.211,17.172
25.409,-8.037,13.387
17.962,10.636,43.59
1.529,-7.204,-9.848
-3.709,9.478,17.941
-23.392,-1.945,-23.58
-9.798,-4.525,-14.38
4.652,-5.093,-3.674
2.813,-10.545,-15.797
-0.306,-2.731,-2.923
9.001,6.342,26.906
17.727,-4.482,12.632
3.566,-5.341,-4.419
4.758,2.895,17.344
-6.804,13.687,23.701
0.309,-15.033,-28.35
14.719,5.187,28.783
4.632,0.727,7.42
6.826,-3.568,0.841
2.217,-5.956,-6.416
9.324,1.867,17.109
-7.81,-3.323,-11.952
5.939,-7.705,-5.659
-11.134,9.835,8.134
10.999,-0.314,12.89
19.007,6.4,37.327
5.812,-0.843,7.004
2.128,-3.532,-1.105
11.949,-1.823,9.301
-5.634,-8.395,-20.385
5.052,13.404,36.597
10.148,-0.543,13.229
1.724,-3.292,2.142
3.183,0.858,10.254
-1.357,-5.882,-9.241
0.575,-0.394,4.245
-15.708,-12.79,-37.786
1.275,2.818,13.749
0.893,-7.696,-12.901
0.892,-5.137,-5.393
18.716,0.359,22.74
-8.246,-8.363,-22.165
-5.739,11.481,19.873
9.14,-4.859,4.771
9.855,-11.239,-9.112
5.828,-2.747,5.933
-3.165,-7.316,-12.782
-13.697,-3.187,-19.441
-4.675,-1.707,-5.998
3.374,-26.165,-46.488
7.671,-4.25,3.418
-8.154,2.392,0.437
22.347,1.54,29.553
4.537,10.654,29.622
1.006,9.102,25.279
10.441,6.158,25.386
3.204,-3.763,-1.607
-5.132,-0.614,-4.816
-8.383,-4.262,-14.156
-2.594,-9.153,-15.914
7.933,11.047,33.807
-4.645,-7.671,-17.239
-2.678,2.363,3.708
-0.05,1.907,7.525
-5.048,15.605,27.503
-6.747,-10.701,-25.202
2.918,-19.512,-33.864
7.693,14.078,37.87
3.314,-0.355,6.687
9.141,1.528,13.941
-1.19,-2.306,-3.524
11.455,-4.546,6.194
9.055,-6.879,-1.289
-10.932,-12.85,-32.586
-4.9,-0.703,-6.021
10.316,7.533,27.414
6.805,-20.801,-34.785
-11.969,-13.623,-37.164
0.785,-3.409,-3.25
4.045,0.024,5.261
3.768,3.666,14.774
-8.654,-5.029,-16.953
-4.935,9.698,16.561
-6.422,-1.223,-7.92
-0.781,-21.64,-39.293
-13.655,-2.373,-13.388
24.586,18.966,67.706
-13.787,5.291,-1.558
5.625,2.384,12.862
-4.044,-9.882,-19.388
21.344,-1.663,21.094
-1.339,-9.992,-16.908
3.009,9.003,23.749
1.829,9.145,23.959
-6.287,1.071,-0.012
-1.863,-10.376,-18.846
-2.426,-12.666,-26.318
-5.475,-24.639,-50.464
-3.977,4.248,7.472
19.534,0.792,27.054
6.022,4.949,17.802
0.876,-5.488,-8.55
1.502,-10.862,-15.486
0.027,21.249,45.143
22.385,-11.714,1.823
-0.661,-2.436,-1.859
-5.862,1.92,0.48
-6.906,5.06,6.776
-5.101,3.984,5.992
4.467,0.336,7.831
-9.072,-9.27,-26.435
-10.146,-8.603,-24.977
-3.449,-17.661,-36.543
6.964,1.03,13.269
2.31,3.077,11.836
11.31,4.316,23.015
2.419,-5.113,-2.428
-16.425,14.235,17.006
12.469,-8.149,-0.89
-10.924,0.055,-7.125
10.804,-11.758,-9.932
12.787,15.782,46.868
3.882,11.932,30.4
-14.637,18.283,24.822
0.146,8.723,21.832
6.97,-10.074,-8.701
13.752,-8.316,1.356
12.315,13.611,41.962
2.964,-15.416,-23.821
3.883,-0.212,6.731
-2.661,16.191,33.279
-3.735,8.339,16.249
11.274,-1.045,12.165
6.663,-4.172,3.397
-2.16,3.948,10.581
-0.497,-4.509,-8.849
-6.171,14.702,22.17
2.495,18.37,40.87
12.554,7.885,31.253
15.839,-0.504,15.222
18.479,-14.337,-7.917
16.436,-11.46,-3.15
-0.498,8.036,18.653
8.017,-0.288,10.301
7.477,-6.822,-4.081
6.244,-3.57,2.46
-14.713,8.69,6.413
20.584,-5.617,12.667
-4.987,-0.033,-0.906
-14.689,-10.807,-30.826
17.982,13.663,48.502
-0.924,5.086,9.658
5.979,-1.312,2.845
10.632,-2.292,9.815
3.553,3.025,10.952
-0.659,4.159,11.321
-17.994,8.579,2.749
-4.368,21.846,42.52
2.014,17.851,41.788
3.849,3.05,12.72
1.063,6.499,16.296
0.842,17.727,41.167
7.405,6.58,19.948
-6.427,-6.197,-14.813
-2.669,-11.496,-22.968
-18.241,-9.801,-33.851
7.411,-2.152,5.73
12.931,-17.561,-19.885
6.171,1.665,13.631
13.489,-3.165,11.904
17.499,7.483,38.84
-14.555,-10.224,-31.562
8.396,-8.1,-4.266
9.644,14.084,40.347
22.439,27.103,81.121
-0.904,-17.279,-32.585
19.591,-21.083,-20.923
-1.779,1.49,2.489
-2.519,5.294,10.346
6.21,3.176,15.195
-5.452,-0.242,-2.889
-7.915,-13.872,-34.942
-1.992,7.607,16.04
1.901,10.095,27.145
17.184,2.447,24.359
-31.745,2.861,-22.944
-0.689,-8.734,-13.265
15.159,-16.534,-15.361
-9.185,-8.843,-23.978
0.128,10.497,24.012
-4.509,-2.738,-6.516
5.555,9.505,27.61
-9.952,-17.59,-40.574
16.794,2.577,23.785
-14.226,-14.417,-41.174
0.357,4.436,11.154
15.799,7.532,34.599
-5.275,-31.254,-63.915
1.682,-6.596,-8.495
16.72,6.222,33.598
7.607,7.983,27.557
-7.641,11.331,19.163
6.346,-16.791,-24.696
-10.47,11.558,16.821
-10.844,-1.105,-9.512
2.166,4.466,13.435
11.206,-1.149,12.004
25.07,-21.646,-17.351
-9.225,-7.848,-22.136
5.435,-5.802,-2.629
4.196,8.178,22.454
12.448,6.171,27.261
3.448,-2.138,0.401
-1.627,4.905,13.698
-14.075,11.153,12.369
1.183,16.422,36.946
1.168,14.48,32.611
0.709,-0.514,0.784
-0.05,11.342,25.492
0.903,8.458,22.954
-5.534,-23.148,-49.513
-4.218,10.331,23.442
-0.367,2.619,10.258
-8.459,-19.725,-43.914
4.426,-0.149,8.691
-6.14,5.71,7.236
-9.7,-2.325,-11.353
-1.083,-3.351,-4.046
3.505,-0.166,5.521
4.824,-5.366,-2.67
-8.455,16.328,28.363
3.34,7.664,19.984
-1.182,-1.784,-0.605
3.825,-7.951,-8.629
-0.953,-16.257,-32.366
-3.286,-9.384,-17.844
-2.063,-13.279,-26.192
-1.029,-17.629,-33.606
-5.95,20.911,38.194
-5.646,9.533,18.295
0.143,-10.99,-17.659
0.202,-10.034,-18.603
7.887,-15.558,-18.251
-2.836,-5.239,-9.456
8.516,1.32,14.455
-21.777,14.104,10.109
6.509,-16.573,-21.573
5.734,-14.945,-20.444
-9.185,-9.954,-24.502
-1.699,-2.258,-1.141
1.395,-3.93,-0.455
-7.685,-6.627,-17.437
13.029,3.608,23.509
-0.722,6.875,16.325
3.117,-3.33,-1.854
22.892,6.001,38.488
15.584,-8.1,4.71
-2.425,-5.352,-8.768
-7.961,-0.526,-5.271
10.947,-10.379,-5.883
1.473,25.633,53.73
2.24,-3.553,-2.413
8.788,-5.828,2.802
2.946,-10.743,-16.994
5.427,5.031,20.191
8.951,14.536,42.107
-16.775,-7.976,-31.787
-2.036,8.316,16.863
20.43,15.087,54.261
0.226,11.526,23.916
-12.99,-6.817,-24.328
9.773,12.469,37.792
-1.763,20.215,43.382
1.182,0.174,4.424
4.994,3.322,12.552
7.59,1.558,14.868
1.79,1.221,6.31
-6.469,3.662,5.499
18.946,20.86,64.636
10.742,0.233,16.27
4.42,-3.674,0.929
-4.358,-6.727,-16.625
8.839,2.065,16.006
2.001,5.491,16.468
-6.844,-1.973,-7.107
-0.611,-14.123,-24.536
13.824,-2.27,15.351
25.487,7.689,42.611
2.7,21.454,47.139
4.578,-3.993,-1.638
16.898,11.416,40.639
-6.15,14.787,27.128
6.681,11.057,32.239
-0.372,-0.119,1.477
-6.243,-15.311,-32.504
-9.012,1.557,-2.837
-13.488,1.584,-10.917
12.725,10.507,37.902
-10.638,-3.275,-12.871
-2.159,-7.544,-17.328
-1.28,-1.822,-2.439
0.615,-2.783,-4.194
11.638,-16.767,-20.171
-7.227,5.579,8.337
-18.79,2.089,-9.884
4.157,-25.505,-44.315
13.499,-16.013,-15.529
-2.491,-1.189,-2.15
-2.49,-7.934,-15.827
4.438,2.159,13.207
9.618,-11.155,-10.094
-14.248,2.295,-7.198
14.757,5.449,27.455
-1.34,0.204,1.524
-14.75,10.338,9.355
-1.702,1.999,5.397
-13.127,16.245,21.926
15.142,-2.902,15.103
22.284,5.836,37.741
4.046,-10.982,-16.342
-22.816,11.528,3.549
14.683,-9.283,2.352
7.578,-1.292,9.855
2.363,4.606,14.788
-6.939,-19.277,-43.512
-3.03,6.818,15.446
-1.329,6.581,14.028
19.043,-17.415,-13.089
19.66,2.36,24.045
6.729,-3.994,-0.368
5.894,11.361,31.868
-5.082,-0.262,-0.536
-1.255,12.292,26.13
0.822,-7.815,-11.18
8.649,-7.733,-2.578
-4.889,-4.29,-9.458
26.332,-15.159,0.156
4.382,4.183,15.281
-10.385,1.351,-5.28
-2.656,0.843,2.201
5.751,-3.315,1.894
5.488,5.437,21.966
-3.504,3.907,9.647
8.363,5.964,22.285
-16.964,-11.314,-36.27
2.622,-13.629,-23.345
20.121,3.54,29.101
-1.153,-0.652,1.928
-5.086,7.58,15.101
-8.905,7.446,11.283
20.415,-13.903,-4.75
2.723,0.867,8.772
-9.929,-6.681,-18.248
3.458,-19.292,-31.72
-12.587,-9.272,-29.684
18.863,-3.568,14.381
4.791,-1.486,5.307
8.716,15.853,42.323
-10.344,-11.133,-29.937
8.694,0.242,10.525
9.99,-6.521,1.696
9.452,-12.916,-12.848
2.428,10.942,24.604
0.095,5.019,13.284
15.22,-6.658,2.465
15.613,-31.976,-43.376
-3.103,6.1,12.463
-1.502,4.781,9.972
13.759,-2.997,12.445
-8.051,15.606,25.398
11.929,-19.748,-26.195
-5.806,-17.207,-34.415
4.345,9.495,26.576
-1.719,-6.792,-14.31
1.36,-13.47,-22.245
-3.662,1.133,3.32
8.755,-3.896,2.867
-5.649,11.429,19.665
6.518,-9.096,-6.8
13.511,0.248,17.959
-12.053,-2.565,-14.641
-15.574,-6.215,-26.079
-5.756,11.103,21.827
3.614,-1.794,2.765
14.717,-10.838,-4.611
-3.83,-0.381,-0.961
-4.534,-12.124,-25.048
5.704,-0.614,7.53
-1.477,-3.841,-7.856
1.476,-14.3,-24.427
2.537,-0.072,7.157
9.675,4.121,20.376
-9.441,-23.616,-54.812
-1.64,3.528,8.646
8.212,7.651,27.537
8.635,-19.341,-25.318
26.135,3.311,33.787
-8.165,3.967,4.205
-10.275,-1.967,-12.006
14.071,19.82,57.97
-0.906,1.656,8.032
0.011,-26.538,-50.682
-3.449,-12.373,-24.659
8.371,-9.432,-6.535
10.4,11.97,38.085
10.207,2.784,17.814
-20.07,12.399,7.864
-2.919,-7.144,-13.746
10.208,1.614,16.185
2.146,-1.783,1.473
-9.285,5.826,2.936
-0.34,14.095,33.109
11.539,-13.657,-13.956
10.059,0.096,11.561
10.832,22.175,58.621
3.016,11.436,27.767
-9.075,8.485,10.674
-8.317,5.654,6.244
-8.604,4.773,4.07
-17.463,9.607,4.22
-2.508,0.659,0.929
0.514,5.774,14.435
16.274,-3.117,13.284
11.24,2.963,19.507
-4.199,10.742,21.26
9.752,-1.793,10.808
-9.369,-2.503,-11.017
16.701,-1.457,16.549
9.614,-17.48,-20.5
-10.783,0.767,-3.928
6.589,-5.414,-1.521
2.525,13.354,30.129
11.83,15.385,42.931
4.602,7.349,21.718
-8.989,-11.633,-26.581
16.295,-2.398,12.825
-4.549,-5.638,-14.917
15.921,-13.686,-7.642
15.738,-9.04,2.212
4.373,2.814,12.56
5.758,15.495,38.708
-10.218,15.334,22.877
3.633,1.827,12.771
15.048,1.628,21.325
-20.305,2.259,-12.235
3.972,-11.551,-17.174
-7.08,-0.542,-4.9
7.429,-16.646,-20.079
6.735,-9.518,-10.872
-2.309,-10.659,-19.921
-2.164,-9.806,-16.252
-8.247,3.467,3.527
-10.503,0.698,-7.001
3.057,-9.147,-13.031
-1.588,-0.906,-0.345
-18.629,-7.329,-28.513
0.704,12.335,28.812
-9.666,7.853,12.709
5.16,10.978,28.425
-5.0,15.828,30.216
4.81,-13.183,-21.654
-18.545,-10.597,-36.515
-3.994,3.314,5.348
-13.32,6.761,4.062
-14.095,-8.799,-28.139
16.03,-2.029,13.837
6.202,-1.165,9.906
-7.017,-3.228,-10.159
2.342,-10.344,-15.032
9.428,-11.383,-8.45
-4.897,3.239,5.254
-3.119,11.344,20.72
-8.969,5.526,6.974
11.032,14.135,40.82
8.569,-24.896,-38.951
10.215,-6.252,-0.629
4.935,5.779,17.901
-6.909,8.011,12.689
20.459,0.738,25.25
2.849,10.065,27.142
-11.692,7.65,7.358
3.294,19.458,44.467
-0.713,2.831,7.061
1.334,-10.98,-13.78
0.324,6.777,17.629
20.823,-10.104,6.326
2.485,0.701,5.463
-3.015,5.098,11.516
-2.727,-1.893,-2.202
-10.586,-11.957,-33.237
-24.98,2.379,-17.808
13.437,10.133,39.105
2.237,5.908,17.525
12.257,-1.839,12.824
0.618,7.478,19.43
-20.692,0.678,-15.857
-7.546,15.776,26.864
5.945,3.006,16.766
2.436,-2.87,-0.615
-6.157,-5.423,-13.579
-1.419,-15.081,-29.921
-4.815,-0.457,-3.04
17.237,-5.315,6.919
-3.027,3.63,6.041
-9.139,2.109,-4.851
0.953,-7.846,-12.385
-6.967,8.621,12.818
-9.215,-22.005,-51.091
-2.832,-15.733,-32.286
11.302,-13.251,-10.769
1.158,-10.444,-15.518
2.7,17.717,41.955
2.432,-8.729,-11.866
-9.371,-10.442,-25.938
-8.36,5.631,7.768
-4.894,-6.121,-17.467
-5.216,9.952,16.061
-6.309,-8.225,-20.058
10.045,-4.867,-0.004
13.064,1.531,19.062
-3.658,-1.912,-5.857
6.948,-2.542,4.326
14.669,1.049,19.131
-1.925,-15.489,-30.229
13.045,-15.484,-16.792
7.544,-3.581,3.999
12.076,4.788,23.398
12.967,-6.797,1.711
-6.707,-5.828,-14.44
1.588,3.921,9.968
3.486,-7.12,-8.883
-10.424,7.154,7.474
-3.966,-6.291,-13.121
8.545,-0.733,8.993
8.206,2.298,14.528
-0.979,-3.936,-7.327
-18.066,6.291,-3.783
-5.22,12.916,22.64
2.482,1.187,8.545
-15.751,3.075,-7.454
6.352,-11.946,-16.88
-5.494,-20.769,-42.417
-4.655,10.862,17.417
12.962,-6.209,2.375
13.761,-12.024,-9.358
-1.098,-1.585,-3.118
6.599,-6.689,-0.553
15.548,-8.194,3.817
20.581,-7.193,9.387
7.101,-5.495,-1.61
6.927,-3.338,3.998
4.728,5.274,18.37
-5.091,-12.903,-29.009
13.78,-2.138,12.102
-14.082,-21.662,-54.377
5.027,-9.235,-10.904
-7.201,-2.965,-11.209
5.857,5.828,22.503
8.859,-15.009,-16.415
5.267,25.083,59.643
-1.82,-8.586,-14.507
10.91,-3.167,7.046
0.019,3.323,11.309
1.834,9.993,22.874
-9.814,-0.332,-5.868
-14.431,15.222,20.08
0.02,-7.707,-14.71
-1.825,0.582,4.236
17.652,-22.606,-25.677
-12.16,-4.512,-17.25
2.891,12.564,29.641
-7.739,-1.894,-9.854
13.513,-9.148,-3.16
-0.097,4.554,10.967
12.489,12.26,39.63
4.065,-0.385,6.157
5.286,-3.017,0.972
6.923,23.145,53.95
-1.995,-4.152,-7.908
-1.266,-5.967,-11.355
-9.081,1.989,-4.135
8.134,-8.153,-3.325
-10.325,-1.463,-10.638
14.327,-3.143,8.701
-0.823,-9.002,-15.037
-1.896,-10.542,-21.13
0.96,0.2,4.065
6.574,-4.035,0.886
0.293,-5.546,-8.268
-5.362,-13.227,-30.984
-1.51,-13.364,-24.694
-5.786,-0.467,-3.777
4.752,-2.492,4.064
4.127,-2.956,0.05
1.894,-5.81,-8.291
-17.039,11.081,10.283
-6.153,-0.707,-3.121
4.03,13.979,33.869
5.007,-4.21,-0.208
-2.343,10.45,20.656
-9.269,-3.604,-12.154
-21.514,4.075,-11.813
6.031,-1.498,7.57
17.672,1.113,21.948
4.319,-12.925,-17.935
8.959,-0.157,12.365
2.287,-10.829,-16.532
-3.246,6.116,10.552
-3.832,0.763,0.789
1.09,-3.787,-2.844
21.767,-0.552,23.724
2.095,-11.185,-17.064
-10.03,-2.893,-13.45
1.853,-8.276,-8.446
-10.692,-8.702,-24.931
-1.178,-6.081,-10.122
1.356,-9.701,-14.688
-13.756,-5.04,-23.309
-7.758,8.258,11.325
-8.469,-8.868,-22.284
-2.857,-4.406,-10.623
-8.764,5.852,5.126
11.127,-11.947,-11.687
13.952,2.495,23.107
-0.127,1.9,7.689
22.26,-14.029,-3.474
-10.652,9.877,11.694
5.822,6.766,21.437
4.415,12.843,33.938
3.45,11.62,27.469
4.809,3.251,14.098
3.103,10.509,27.459
-18.137,-15.331,-44.397
3.57,4.577,14.943
-6.949,-5.09,-13.196
8.955,11.528,35.456
-17.029,1.565,-9.673
-15.322,5.734,-2.291
-3.106,-4.866,-10.848
-17.301,-2.588,-18.246
-4.689,-2.076,-5.55
4.194,-11.278,-15.441
13.944,-9.99,-4.644
-0.19,-10.433,-21.215
-6.663,18.915,33.007
-7.869,-1.821,-10.581
5.011,12.794,34.955
-12.993,-21.325,-53.789
5.43,4.72,17.544
-0.271,-12.216,-20.852
-12.453,-2.187,-14.649
-5.851,5.27,8.683
-4.27,1.29,1.08
-1.921,11.525,22.614
5.825,-1.93,3.492
22.673,-7.402,7.898
-7.285,-12.732,-29.343
10.099,2.375,18.362
-0.444,-6.85,-12.866
2.377,8.097,20.347
2.737,3.921,17.147
7.253,-18.157,-27.635
11.308,-10.8,-6.904
-0.127,-3.534,-4.322
-0.723,1.895,5.603
10.301,-0.568,14.357
3.254,-0.441,4.718
-3.909,-0.254,-1.039
-4.249,-16.114,-32.434
1.331,14.26,32.221
-15.646,13.324,15.445
-5.014,-4.473,-10.541
-1.036,-10.312,-20.647
9.876,-7.452,-0.849
-7.063,7.933,13.636
7.956,-16.487,-24.223
14.846,3.676,24.412
9.946,6.904,26.638
9.741,-0.633,13.269
-14.656,-11.558,-34.925
0.936,-0.224,3.561
-16.261,-7.953,-30.113
11.998,17.461,47.993
18.944,9.577,41.596
-5.058,-13.57,-28.007
2.303,-6.729,-8.013
2.338,-1.983,1.256
-4.213,-6.48,-14.517
-6.093,5.501,6.55
9.058,-2.044,7.811
4.068,-4.367,-1.915
17.506,8.026,36.701
8.881,-11.331,-9.973
-8.15,5.942,8.409
3.216,1.025,6.355
-15.683,0.145,-10.688
18.316,-15.094,-9.603
-2.752,1.598,3.246
3.087,12.109,31.23
11.769,-10.535,-6.083
-4.457,-1.049,-3.231
0.299,-5.427,-9.375
